id,refseq,gene,chrom,start,end
K07307,K07307,K07307,,,
K07126,K07126,K07126,,,
K12979,K12979,K12979,,,
K09960,K09960,K09960,,,
K09961,K09961,K09961,,,
K07451,K07451,K07451,,,
K01160,K01160,K01160,,,
K01356,K01356,K01356,,,
K03101,K03101,K03101,,,
K07486,K07486,K07486,,,
K07497,K07497,K07497,,,
K19059,K19059,K19059,,,
K19057,K19057,K19057,,,
K00520,K00520,K00520,,,
K19058,K19058,K19058,,,
K08364,K08364,K08364,,,
K08363,K08363,K08363,,,
K08365,K08365,K08365,,,
K07093,K07093,K07093,,,
K02074,K02074,K02074,,,
K02075,K02075,K02075,,,
K02077,K02077,K02077,,,
K01698,K01698,K01698,,,
K01465,K01465,K01465,,,
K01868,K01868,K01868,,,
K11604,K11604,K11604,,,
K11607,K11607,K11607,,,
K11605,K11605,K11605,,,
K11606,K11606,K11606,,,
K09007,K09007,K09007,,,
K06204,K06204,K06204,,,
K03711,K03711,K03711,,,
K01883,K01883,K01883,,,
K09823,K09823,K09823,,,
K02015,K02015,K02015,,,
K02016,K02016,K02016,,,
K01426,K01426,K01426,,,
K00645,K00645,K00645,,,
K00074,K00074,K00074,,,
K06133,K06133,K06133,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K19057,K19057,K19057,,,
K00221,K00221,K00221,,,
K07126,K07126,K07126,,,
K00520,K00520,K00520,,,
K08364,K08364,K08364,,,
K08363,K08363,K08363,,,
K08365,K08365,K08365,,,
K07497,K07497,K07497,,,
K07483,K07483,K07483,,,
K03791,K03791,K03791,,,
K00558,K00558,K00558,,,
K00984,K00984,K00984,,,
K06905,K06905,K06905,,,
K06906,K06906,K06906,,,
K06908,K06908,K06908,,,
K06907,K06907,K06907,,,
K00571,K00571,K00571,,,
K06903,K06903,K06903,,,
K01185,K01185,K01185,,,
K06223,K06223,K06223,,,
K00697,K00697,K00697,,,
K03111,K03111,K03111,,,
K06919,K06919,K06919,,,
K00571,K00571,K00571,,,
K03892,K03892,K03892,,,
K01551,K01551,K01551,,,
K03893,K03893,K03893,,,
K00537,K00537,K00537,,,
K03496,K03496,K03496,,,
K14060,K14060,K14060,,,
K07240,K07240,K07240,,,
K11811,K11811,K11811,,,
K03892,K03892,K03892,,,
K03893,K03893,K03893,,,
K00537,K00537,K00537,,,
K03892,K03892,K03892,,,
K01551,K01551,K01551,,,
K11811,K11811,K11811,,,
K03823,K03823,K03823,,,
K11906,K11906,K11906,,,
K11903,K11903,K11903,,,
K19166,K19166,K19166,,,
K18831,K18831,K18831,,,
K10906,K10906,K10906,,,
K07154,K07154,K07154,,,
K18837,K18837,K18837,,,
K07483,K07483,K07483,,,
K01090,K01090,K01090,,,
K08884,K08884,K08884,,,
K08884,K08884,K08884,,,
K18974,K18974,K18974,,,
K07644,K07644,K07644,,,
K07347,K07347,K07347,,,
K15540,K15540,K15540,,,
K07345,K07345,K07345,,,
K04656,K04656,K04656,,,
K04655,K04655,K04655,,,
K01129,K01129,K01129,,,
K14059,K14059,K14059,,,
K10906,K10906,K10906,,,
K03337,K03337,K03337,,,
K03335,K03335,K03335,,,
K03338,K03338,K03338,,,
K17209,K17209,K17209,,,
K17210,K17210,K17210,,,
K17208,K17208,K17208,,,
K00010,K00010,K00010,,,
K03336,K03336,K03336,,,
K00140,K00140,K00140,,,
K06926,K06926,K06926,,,
K07686,K07686,K07686,,,
K07675,K07675,K07675,,,
K07783,K07783,K07783,,,
K02012,K02012,K02012,,,
K02011,K02011,K02011,,,
K02010,K02010,K02010,,,
K07483,K07483,K07483,,,
K07497,K07497,K07497,,,
K18921,K18921,K18921,,,
K02823,K02823,K02823,,,
K17828,K17828,K17828,,,
K06016,K06016,K06016,,,
K01465,K01465,K01465,,,
K01154,K01154,K01154,,,
K03427,K03427,K03427,,,
K01153,K01153,K01153,,,
K01160,K01160,K01160,,,
K12149,K12149,K12149,,,
K05523,K05523,K05523,,,
K00058,K00058,K00058,,,
K07644,K07644,K07644,,,
K03496,K03496,K03496,,,
K08970,K08970,K08970,,,
K07807,K07807,K07807,,,
K07240,K07240,K07240,,,
K12065,K12065,K12065,,,
K18831,K18831,K18831,,,
K19166,K19166,K19166,,,
K19275,K19275,K19275,,,
K18476,K18476,K18476,,,
K03406,K03406,K03406,,,
K07240,K07240,K07240,,,
K19061,K19061,K19061,,,
K06979,K06979,K06979,,,
K06889,K06889,K06889,,,
K07397,K07397,K07397,,,
K07304,K07304,K07304,,,
K07305,K07305,K07305,,,
K16137,K16137,K16137,,,
K03297,K03297,K03297,,,
K18782,K18782,K18782,,,
K18790,K18790,K18790,,,
K18921,K18921,K18921,,,
K07497,K07497,K07497,,,
K07483,K07483,K07483,,,
K00571,K00571,K00571,,,
K06952,K06952,K06952,,,
K00558,K00558,K00558,,,
K01185,K01185,K01185,,,
K12149,K12149,K12149,,,
K07481,K07481,K07481,,,
K08325,K08325,K08325,,,
K08325,K08325,K08325,,,
K07497,K07497,K07497,,,
K07483,K07483,K07483,,,
K02314,K02314,K02314,,,
K03111,K03111,K03111,,,
K14059,K14059,K14059,,,
K07483,K07483,K07483,,,
K07497,K07497,K07497,,,
K07459,K07459,K07459,,,
K07483,K07483,K07483,,,
K07497,K07497,K07497,,,
K01338,K01338,K01338,,,
K07483,K07483,K07483,,,
K00558,K00558,K00558,,,
K18320,K18320,K18320,,,
K18320,K18320,K18320,,,
K07481,K07481,K07481,,,
K03503,K03503,K03503,,,
K03502,K03502,K03502,,,
K18589,K18589,K18589,,,
K00558,K00558,K00558,,,
K07448,K07448,K07448,,,
K18320,K18320,K18320,,,
K07483,K07483,K07483,,,
K07497,K07497,K07497,,,
K19170,K19170,K19170,,,
K07483,K07483,K07483,,,
K07497,K07497,K07497,,,
K07481,K07481,K07481,,,
K07480,K07480,K07480,,,
K02532,K02532,K02532,,,
K01190,K01190,K01190,,,
K07484,K07484,K07484,,,
K02013,K02013,K02013,,,
K02015,K02015,K02015,,,
K02015,K02015,K02015,,,
K02016,K02016,K02016,,,
K16091,K16091,K16091,,,
K07165,K07165,K07165,,,
K03088,K03088,K03088,,,
K07480,K07480,K07480,,,
K07484,K07484,K07484,,,
K07483,K07483,K07483,,,
K07497,K07497,K07497,,,
K01070,K01070,K01070,,,
K00121,K00121,K00121,,,
K07480,K07480,K07480,,,
K17881,K17881,K17881,,,
K18975,K18975,K18975,,,
K18974,K18974,K18974,,,
K18320,K18320,K18320,,,
K18320,K18320,K18320,,,
K18974,K18974,K18974,,,
K18320,K18320,K18320,,,
K18768,K18768,K18768,,,
K18320,K18320,K18320,,,
K07480,K07480,K07480,,,
K03366,K03366,K03366,,,
K00135,K00135,K00135,,,
K18320,K18320,K18320,,,
K01816,K01816,K01816,,,
K02532,K02532,K02532,,,
K18320,K18320,K18320,,,
K03395,K03395,K03395,,,
K18975,K18975,K18975,,,
K18974,K18974,K18974,,,
K19058,K19058,K19058,,,
K08364,K08364,K08364,,,
K02342,K02342,K02342,,,
K03321,K03321,K03321,,,
K06204,K06204,K06204,,,
K18698,K18698,K18698,,,
K18768,K18768,K18768,,,
K18320,K18320,K18320,,,
K17881,K17881,K17881,,,
K18975,K18975,K18975,,,
K18974,K18974,K18974,,,
K07483,K07483,K07483,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K07483,K07483,K07483,,,
K18698,K18698,K18698,,,
K07483,K07483,K07483,,,
K07497,K07497,K07497,,,
K06915,K06915,K06915,,,
K18320,K18320,K18320,,,
K03195,K03195,K03195,,,
K01840,K01840,K01840,,,
K07481,K07481,K07481,,,
K07481,K07481,K07481,,,
K07733,K07733,K07733,,,
K12055,K12055,K12055,,,
K03111,K03111,K03111,,,
K03169,K03169,K03169,,,
K00558,K00558,K00558,,,
K07497,K07497,K07497,,,
K08151,K08151,K08151,,,
K18476,K18476,K18476,,,
K18552,K18552,K18552,,,
K00773,K00773,K00773,,,
K07098,K07098,K07098,,,
K18845,K18845,K18845,,,
K18552,K18552,K18552,,,
K00662,K00662,K00662,,,
K18974,K18974,K18974,,,
K00558,K00558,K00558,,,
K02487,K02487,K02487,,,
K03630,K03630,K03630,,,
K01551,K01551,K01551,,,
K03325,K03325,K03325,,,
K00537,K00537,K00537,,,
K11811,K11811,K11811,,,
K03088,K03088,K03088,,,
K07089,K07089,K07089,,,
K07481,K07481,K07481,,,
K03088,K03088,K03088,,,
K09930,K09930,K09930,,,
K15977,K15977,K15977,,,
K03313,K03313,K03313,,,
K03321,K03321,K03321,,,
K06903,K06903,K06903,,,
K06905,K06905,K06905,,,
K06906,K06906,K06906,,,
K18780,K18780,K18780,,,
K01817,K01817,K01817,,,
K18974,K18974,K18974,,,
K18975,K18975,K18975,,,
K01840,K01840,K01840,,,
K07497,K07497,K07497,,,
K08970,K08970,K08970,,,
K18320,K18320,K18320,,,
K07481,K07481,K07481,,,
K07481,K07481,K07481,,,
K01079,K01079,K01079,,,
K06952,K06952,K06952,,,
K00571,K00571,K00571,,,
K01185,K01185,K01185,,,
K07481,K07481,K07481,,,
K07483,K07483,K07483,,,
K07480,K07480,K07480,,,
K07481,K07481,K07481,,,
K12149,K12149,K12149,,,
K01356,K01356,K01356,,,
K01160,K01160,K01160,,,
K19163,K19163,K19163,,,
K19164,K19164,K19164,,,
K07459,K07459,K07459,,,
K18320,K18320,K18320,,,
K17836,K17836,K17836,,,
K18320,K18320,K18320,,,
K19278,K19278,K19278,,,
K18320,K18320,K18320,,,
K14060,K14060,K14060,,,
K18320,K18320,K18320,,,
K07480,K07480,K07480,,,
K03497,K03497,K03497,,,
K00571,K00571,K00571,,,
K03496,K03496,K03496,,,
K18918,K18918,K18918,,,
K06218,K06218,K06218,,,
K18320,K18320,K18320,,,
K18845,K18845,K18845,,,
K00287,K00287,K00287,,,
K18320,K18320,K18320,,,
K12205,K12205,K12205,,,
K12204,K12204,K12204,,,
K12203,K12203,K12203,,,
K12222,K12222,K12222,,,
K12214,K12214,K12214,,,
K12213,K12213,K12213,,,
K12209,K12209,K12209,,,
K12211,K12211,K12211,,,
K12206,K12206,K12206,,,
K12218,K12218,K12218,,,
K12217,K12217,K12217,,,
K03497,K03497,K03497,,,
K02345,K02345,K02345,,,
K00571,K00571,K00571,,,
K03503,K03503,K03503,,,
K03502,K03502,K03502,,,
K18640,K18640,K18640,,,
K03496,K03496,K03496,,,
K18555,K18555,K18555,,,
K07497,K07497,K07497,,,
K03587,K03587,K03587,,,
K18988,K18988,K18988,,,
K17850,K17850,K17850,,,
K06897,K06897,K06897,,,
K18923,K18923,K18923,,,
K14059,K14059,K14059,,,
K02315,K02315,K02315,,,
K02314,K02314,K02314,,,
K01185,K01185,K01185,,,
K14744,K14744,K14744,,,
K07451,K07451,K07451,,,
K07497,K07497,K07497,,,
K07483,K07483,K07483,,,
K00558,K00558,K00558,,,
K07313,K07313,K07313,,,
K07481,K07481,K07481,,,
K07497,K07497,K07497,,,
K07483,K07483,K07483,,,
K07318,K07318,K07318,,,
K07452,K07452,K07452,,,
K07497,K07497,K07497,,,
K12141,K12141,K12141,,,
K06212,K06212,K06212,,,
K07481,K07481,K07481,,,
K18320,K18320,K18320,,,
K18320,K18320,K18320,,,
K07043,K07043,K07043,,,
K01153,K01153,K01153,,,
K01154,K01154,K01154,,,
K03427,K03427,K03427,,,
K18974,K18974,K18974,,,
K18974,K18974,K18974,,,
K18555,K18555,K18555,,,
K12068,K12068,K12068,,,
K12067,K12067,K12067,,,
K12066,K12066,K12066,,,
K12065,K12065,K12065,,,
K12064,K12064,K12064,,,
K12063,K12063,K12063,,,
K12062,K12062,K12062,,,
K12061,K12061,K12061,,,
K12060,K12060,K12060,,,
K12059,K12059,K12059,,,
K12058,K12058,K12058,,,
K12057,K12057,K12057,,,
K12072,K12072,K12072,,,
K12056,K12056,K12056,,,
K07481,K07481,K07481,,,
K03496,K03496,K03496,,,
K03503,K03503,K03503,,,
K18320,K18320,K18320,,,
K18698,K18698,K18698,,,
K08365,K08365,K08365,,,
K00221,K00221,K00221,,,
K03195,K03195,K03195,,,
K03204,K03204,K03204,,,
K03200,K03200,K03200,,,
K07344,K07344,K07344,,,
K03199,K03199,K03199,,,
K03198,K03198,K03198,,,
K03197,K03197,K03197,,,
K03196,K03196,K03196,,,
K03205,K03205,K03205,,,
K09458,K09458,K09458,,,
K18552,K18552,K18552,,,
K01840,K01840,K01840,,,
K06907,K06907,K06907,,,
K06908,K06908,K06908,,,
K01185,K01185,K01185,,,
K06906,K06906,K06906,,,
K01840,K01840,K01840,,,
K02532,K02532,K02532,,,
K18581,K18581,K18581,,,
K07024,K07024,K07024,,,
K07024,K07024,K07024,,,
K07052,K07052,K07052,,,
K01790,K01790,K01790,,,
K00067,K00067,K00067,,,
K00973,K00973,K00973,,,
K01710,K01710,K01710,,,
K00996,K00996,K00996,,,
K03980,K03980,K03980,,,
K01840,K01840,K01840,,,
K00971,K00971,K00971,,,
K11905,K11905,K11905,,,
K11906,K11906,K11906,,,
K11895,K11895,K11895,,,
K11896,K11896,K11896,,,
K11910,K11910,K11910,,,
K11891,K11891,K11891,,,
K11904,K11904,K11904,,,
K19159,K19159,K19159,,,
K19158,K19158,K19158,,,
K19166,K19166,K19166,,,
K18831,K18831,K18831,,,
K06871,K06871,K06871,,,
K02790,K02790,K02790,,,
K02791,K02791,K02791,,,
K00389,K00389,K00389,,,
K03791,K03791,K03791,,,
K07451,K07451,K07451,,,
K07316,K07316,K07316,,,
K01156,K01156,K01156,,,
K07733,K07733,K07733,,,
K14059,K14059,K14059,,,
K07334,K07334,K07334,,,
K05793,K05793,K05793,,,
K11893,K11893,K11893,,,
K11892,K11892,K11892,,,
K11900,K11900,K11900,,,
K11901,K11901,K11901,,,
K02358,K02358,K02358,,,
K00558,K00558,K00558,,,
K05793,K05793,K05793,,,
K07497,K07497,K07497,,,
K07483,K07483,K07483,,,
K07483,K07483,K07483,,,
K07497,K07497,K07497,,,
K07483,K07483,K07483,,,
K07497,K07497,K07497,,,
K07481,K07481,K07481,,,
K07481,K07481,K07481,,,
K00973,K00973,K00973,,,
K00633,K00633,K00633,,,
K07497,K07497,K07497,,,
K07483,K07483,K07483,,,
K07483,K07483,K07483,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K07483,K07483,K07483,,,
K02358,K02358,K02358,,,
K07483,K07483,K07483,,,
K07497,K07497,K07497,,,
K07644,K07644,K07644,,,
K07497,K07497,K07497,,,
K07483,K07483,K07483,,,
K07480,K07480,K07480,,,
K11904,K11904,K11904,,,
K01185,K01185,K01185,,,
K02314,K02314,K02314,,,
K03503,K03503,K03503,,,
K07724,K07724,K07724,,,
K07480,K07480,K07480,,,
K07491,K07491,K07491,,,
K07480,K07480,K07480,,,
K07481,K07481,K07481,,,
K03497,K03497,K03497,,,
K06906,K06906,K06906,,,
K01154,K01154,K01154,,,
K03427,K03427,K03427,,,
K01153,K01153,K01153,,,
K07341,K07341,K07341,,,
K19163,K19163,K19163,,,
K02358,K02358,K02358,,,
K12149,K12149,K12149,,,
K18974,K18974,K18974,,,
K18975,K18975,K18975,,,
K18974,K18974,K18974,,,
K19228,K19228,K19228,,,
K19227,K19227,K19227,,,
K03969,K03969,K03969,,,
K03970,K03970,K03970,,,
K03973,K03973,K03973,,,
K01467,K01467,K01467,,,
K18320,K18320,K18320,,,
K18320,K18320,K18320,,,
K03194,K03194,K03194,,,
K18320,K18320,K18320,,,
K18320,K18320,K18320,,,
K18320,K18320,K18320,,,
K07733,K07733,K07733,,,
K07344,K07344,K07344,,,
K06915,K06915,K06915,,,
K06915,K06915,K06915,,,
K06905,K06905,K06905,,,
K02821,K02821,K02821,,,
K02799,K02799,K02799,,,
K02800,K02800,K02800,,,
K02446,K02446,K02446,,,
K02562,K02562,K02562,,,
K02173,K02173,K02173,,,
K06223,K06223,K06223,,,
K14059,K14059,K14059,,,
K07724,K07724,K07724,,,
K07090,K07090,K07090,,,
K00077,K00077,K00077,,,
K19337,K19337,K19337,,,
K00059,K00059,K00059,,,
K00101,K00101,K00101,,,
K06904,K06904,K06904,,,
K03496,K03496,K03496,,,
K14059,K14059,K14059,,,
K01721,K01721,K01721,,,
K01153,K01153,K01153,,,
K01154,K01154,K01154,,,
K03427,K03427,K03427,,,
K07448,K07448,K07448,,,
K03469,K03469,K03469,,,
K07733,K07733,K07733,,,
K03169,K03169,K03169,,,
K04080,K04080,K04080,,,
K02487,K02487,K02487,,,
K00324,K00324,K00324,,,
K07483,K07483,K07483,,,
K07497,K07497,K07497,,,
K07483,K07483,K07483,,,
K07126,K07126,K07126,,,
K07483,K07483,K07483,,,
K07481,K07481,K07481,,,
K07483,K07483,K07483,,,
K07483,K07483,K07483,,,
K07483,K07483,K07483,,,
K07483,K07483,K07483,,,
K03776,K03776,K03776,,,
K07154,K07154,K07154,,,
K07451,K07451,K07451,,,
K07454,K07454,K07454,,,
K07357,K07357,K07357,,,
K07345,K07345,K07345,,,
K07347,K07347,K07347,,,
K01470,K01470,K01470,,,
K16234,K16234,K16234,,,
K02781,K02781,K02781,,,
K07724,K07724,K07724,,,
K12149,K12149,K12149,,,
K07480,K07480,K07480,,,
K06919,K06919,K06919,,,
K07733,K07733,K07733,,,
K02027,K02027,K02027,,,
K02529,K02529,K02529,,,
K07480,K07480,K07480,,,
K01081,K01081,K01081,,,
K09805,K09805,K09805,,,
K07345,K07345,K07345,,,
K07480,K07480,K07480,,,
K07733,K07733,K07733,,,
K03892,K03892,K03892,,,
K03328,K03328,K03328,,,
K02358,K02358,K02358,,,
K06946,K06946,K06946,,,
K07039,K07039,K07039,,,
K01992,K01992,K01992,,,
K07480,K07480,K07480,,,
K03497,K03497,K03497,,,
K07480,K07480,K07480,,,
K07480,K07480,K07480,,,
K04782,K04782,K04782,,,
K03427,K03427,K03427,,,
K01154,K01154,K01154,,,
K01153,K01153,K01153,,,
K02019,K02019,K02019,,,
K07480,K07480,K07480,,,
K07480,K07480,K07480,,,
K07480,K07480,K07480,,,
K07480,K07480,K07480,,,
K07480,K07480,K07480,,,
K07480,K07480,K07480,,,
K07483,K07483,K07483,,,
K07480,K07480,K07480,,,
K06919,K06919,K06919,,,
K11906,K11906,K11906,,,
K11904,K11904,K11904,,,
K06919,K06919,K06919,,,
K04080,K04080,K04080,,,
K03502,K03502,K03502,,,
K09968,K09968,K09968,,,
K01222,K01222,K01222,,,
K02761,K02761,K02761,,,
K01185,K01185,K01185,,,
K14059,K14059,K14059,,,
K02782,K02782,K02782,,,
K02783,K02783,K02783,,,
K02781,K02781,K02781,,,
K02783,K02783,K02783,,,
K00558,K00558,K00558,,,
K07451,K07451,K07451,,,
K04080,K04080,K04080,,,
K11906,K11906,K11906,,,
K11904,K11904,K11904,,,
K02358,K02358,K02358,,,
K10762,K10762,K10762,,,
K02484,K02484,K02484,,,
K02314,K02314,K02314,,,
K07733,K07733,K07733,,,
K07316,K07316,K07316,,,
K07451,K07451,K07451,,,
K06919,K06919,K06919,,,
K17677,K17677,K17677,,,
K07232,K07232,K07232,,,
K07451,K07451,K07451,,,
K19335,K19335,K19335,,,
K02031,K02031,K02031,,,
K07480,K07480,K07480,,,
K07480,K07480,K07480,,,
K07480,K07480,K07480,,,
K07483,K07483,K07483,,,
K07497,K07497,K07497,,,
K07480,K07480,K07480,,,
K11900,K11900,K11900,,,
K11903,K11903,K11903,,,
K11907,K11907,K11907,,,
K07480,K07480,K07480,,,
K07480,K07480,K07480,,,
K07497,K07497,K07497,,,
K07483,K07483,K07483,,,
K07497,K07497,K07497,,,
K07483,K07483,K07483,,,
K01185,K01185,K01185,,,
K07733,K07733,K07733,,,
K08093,K08093,K08093,,,
K08094,K08094,K08094,,,
K06859,K06859,K06859,,,
K02763,K02763,K02763,,,
K02764,K02764,K02764,,,
K02765,K02765,K02765,,,
K11925,K11925,K11925,,,
K07452,K07452,K07452,,,
K19147,K19147,K19147,,,
K00209,K00209,K00209,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K00640,K00640,K00640,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K07483,K07483,K07483,,,
K03502,K03502,K03502,,,
K07483,K07483,K07483,,,
K07497,K07497,K07497,,,
K07644,K07644,K07644,,,
K07665,K07665,K07665,,,
K07796,K07796,K07796,,,
K07810,K07810,K07810,,,
K19304,K19304,K19304,,,
K07233,K07233,K07233,,,
K07156,K07156,K07156,,,
K07245,K07245,K07245,,,
K07665,K07665,K07665,,,
K07483,K07483,K07483,,,
K07497,K07497,K07497,,,
K07448,K07448,K07448,,,
K19147,K19147,K19147,,,
K07452,K07452,K07452,,,
K07483,K07483,K07483,,,
K07497,K07497,K07497,,,
K15342,K15342,K15342,,,
K07012,K07012,K07012,,,
K19127,K19127,K19127,,,
K19128,K19128,K19128,,,
K19129,K19129,K19129,,,
K19130,K19130,K19130,,,
K07483,K07483,K07483,,,
K07497,K07497,K07497,,,
K09961,K09961,K09961,,,
K07483,K07483,K07483,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K07787,K07787,K07787,,,
K07798,K07798,K07798,,,
K18320,K18320,K18320,,,
K18320,K18320,K18320,,,
K07484,K07484,K07484,,,
K03823,K03823,K03823,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K07483,K07483,K07483,,,
K07497,K07497,K07497,,,
K18320,K18320,K18320,,,
K11911,K11911,K11911,,,
K17686,K17686,K17686,,,
K07787,K07787,K07787,,,
K07798,K07798,K07798,,,
K04096,K04096,K04096,,,
K07726,K07726,K07726,,,
K03657,K03657,K03657,,,
K07459,K07459,K07459,,,
K11892,K11892,K11892,,,
K11893,K11893,K11893,,,
K11900,K11900,K11900,,,
K07455,K07455,K07455,,,
K07480,K07480,K07480,,,
K07480,K07480,K07480,,,
K06915,K06915,K06915,,,
K01714,K01714,K01714,,,
K11741,K11741,K11741,,,
K02406,K02406,K02406,,,
K07496,K07496,K07496,,,
K06899,K06899,K06899,,,
K02853,K02853,K02853,,,
K13655,K13655,K13655,,,
K19169,K19169,K19169,,,
K02853,K02853,K02853,,,
K06899,K06899,K06899,,,
K07724,K07724,K07724,,,
K00571,K00571,K00571,,,
K02345,K02345,K02345,,,
K12068,K12068,K12068,,,
K12067,K12067,K12067,,,
K12066,K12066,K12066,,,
K12065,K12065,K12065,,,
K12063,K12063,K12063,,,
K12062,K12062,K12062,,,
K12061,K12061,K12061,,,
K12060,K12060,K12060,,,
K12059,K12059,K12059,,,
K12058,K12058,K12058,,,
K11209,K11209,K11209,,,
K07304,K07304,K07304,,,
K07305,K07305,K07305,,,
K06889,K06889,K06889,,,
K07397,K07397,K07397,,,
K07304,K07304,K07304,,,
K03791,K03791,K03791,,,
K07733,K07733,K07733,,,
K02334,K02334,K02334,,,
K05793,K05793,K05793,,,
K03791,K03791,K03791,,,
K01185,K01185,K01185,,,
K03196,K03196,K03196,,,
K03195,K03195,K03195,,,
K03204,K03204,K03204,,,
K03203,K03203,K03203,,,
K03201,K03201,K03201,,,
K03200,K03200,K03200,,,
K03199,K03199,K03199,,,
K03198,K03198,K03198,,,
K03194,K03194,K03194,,,
K03111,K03111,K03111,,,
K01209,K01209,K01209,,,
K03769,K03769,K03769,,,
K00053,K00053,K00053,,,
K02521,K02521,K02521,,,
K05878,K05878,K05878,,,
K05879,K05879,K05879,,,
K00209,K00209,K00209,,,
K11189,K11189,K11189,,,
K05879,K05879,K05879,,,
K05878,K05878,K05878,,,
K01628,K01628,K01628,,,
K02775,K02775,K02775,,,
K02774,K02774,K02774,,,
K02773,K02773,K02773,,,
K01754,K01754,K01754,,,
K01687,K01687,K01687,,,
K07480,K07480,K07480,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K07480,K07480,K07480,,,
K14059,K14059,K14059,,,
K00558,K00558,K00558,,,
K12149,K12149,K12149,,,
K00558,K00558,K00558,,,
K07480,K07480,K07480,,,
K01358,K01358,K01358,,,
K06946,K06946,K06946,,,
K03630,K03630,K03630,,,
K18838,K18838,K18838,,,
K18837,K18837,K18837,,,
K15773,K15773,K15773,,,
K07154,K07154,K07154,,,
K18320,K18320,K18320,,,
K19062,K19062,K19062,,,
K18320,K18320,K18320,,,
K07497,K07497,K07497,,,
K02337,K02337,K02337,,,
K00526,K00526,K00526,,,
K00560,K00560,K00560,,,
K00287,K00287,K00287,,,
K02342,K02342,K02342,,,
K03657,K03657,K03657,,,
K04477,K04477,K04477,,,
K03328,K03328,K03328,,,
K07011,K07011,K07011,,,
K12995,K12995,K12995,,,
K00971,K00971,K00971,,,
K01840,K01840,K01840,,,
K03791,K03791,K03791,,,
K01160,K01160,K01160,,,
K11904,K11904,K11904,,,
K11903,K11903,K11903,,,
K11901,K11901,K11901,,,
K11900,K11900,K11900,,,
K11905,K11905,K11905,,,
K11896,K11896,K11896,,,
K11895,K11895,K11895,,,
K11894,K11894,K11894,,,
K11906,K11906,K11906,,,
K11893,K11893,K11893,,,
K11892,K11892,K11892,,,
K11907,K11907,K11907,,,
K11909,K11909,K11909,,,
K11910,K11910,K11910,,,
K11891,K11891,K11891,,,
K11911,K11911,K11911,,,
K00558,K00558,K00558,,,
K03654,K03654,K03654,,,
K07459,K07459,K07459,,,
K03657,K03657,K03657,,,
K15269,K15269,K15269,,,
K19167,K19167,K19167,,,
K00640,K00640,K00640,,,
K01920,K01920,K01920,,,
K06946,K06946,K06946,,,
K07733,K07733,K07733,,,
K11903,K11903,K11903,,,
K00558,K00558,K00558,,,
K18589,K18589,K18589,,,
K18589,K18589,K18589,,,
K03196,K03196,K03196,,,
K03195,K03195,K03195,,,
K03204,K03204,K03204,,,
K03203,K03203,K03203,,,
K03201,K03201,K03201,,,
K03200,K03200,K03200,,,
K03199,K03199,K03199,,,
K03198,K03198,K03198,,,
K03194,K03194,K03194,,,
K05839,K05839,K05839,,,
K07171,K07171,K07171,,,
K07172,K07172,K07172,,,
K09005,K09005,K09005,,,
K11250,K11250,K11250,,,
K02014,K02014,K02014,,,
K18838,K18838,K18838,,,
K03630,K03630,K03630,,,
K07733,K07733,K07733,,,
K07486,K07486,K07486,,,
K16137,K16137,K16137,,,
K01222,K01222,K01222,,,
K06910,K06910,K06910,,,
K06889,K06889,K06889,,,
K07397,K07397,K07397,,,
K14155,K14155,K14155,,,
K08094,K08094,K08094,,,
K02773,K02773,K02773,,,
K02774,K02774,K02774,,,
K02775,K02775,K02775,,,
K01808,K01808,K01808,,,
K03502,K03502,K03502,,,
K03503,K03503,K03503,,,
K18841,K18841,K18841,,,
K18842,K18842,K18842,,,
K07052,K07052,K07052,,,
K18974,K18974,K18974,,,
K07052,K07052,K07052,,,
K12218,K12218,K12218,,,
K12228,K12228,K12228,,,
K12217,K12217,K12217,,,
K12206,K12206,K12206,,,
K12209,K12209,K12209,,,
K12213,K12213,K12213,,,
K12214,K12214,K12214,,,
K12227,K12227,K12227,,,
K12222,K12222,K12222,,,
K12203,K12203,K12203,,,
K12204,K12204,K12204,,,
K12205,K12205,K12205,,,
K03111,K03111,K03111,,,
K05839,K05839,K05839,,,
K03630,K03630,K03630,,,
K18640,K18640,K18640,,,
K07448,K07448,K07448,,,
K00558,K00558,K00558,,,
K07733,K07733,K07733,,,
K06946,K06946,K06946,,,
K03630,K03630,K03630,,,
K18838,K18838,K18838,,,
K18837,K18837,K18837,,,
K18837,K18837,K18837,,,
K18838,K18838,K18838,,,
K03630,K03630,K03630,,,
K06946,K06946,K06946,,,
K07733,K07733,K07733,,,
K07497,K07497,K07497,,,
K07483,K07483,K07483,,,
K07552,K07552,K07552,,,
K06889,K06889,K06889,,,
K07665,K07665,K07665,,,
K07644,K07644,K07644,,,
K06221,K06221,K06221,,,
